Phase/Module,Specific Task,Inferred Course Competency,Expected Level,Active Learning,Active Listening,Complex Problem Solving,Coordination,Critical Thinking,Equipment Maintenance,Equipment Selection,Installation,Instructing,Judgment and Decision Making,Learning Strategies,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Mathematics,Monitoring,Negotiation,Operation and Control,Operations Analysis,Operations Monitoring,Persuasion,Programming,Quality Control Analysis,Reading Comprehension,Repairing,Science,Service Orientation,Social Perceptiveness,Speaking,Systems Analysis,Systems Evaluation,Technology Design,Time Management,Troubleshooting,Writing,Arm-Hand Steadiness,Auditory Attention,Category Flexibility,Control Precision,Deductive Reasoning,Depth Perception,Dynamic Flexibility,Dynamic Strength,Explosive Strength,Extent Flexibility,Far Vision,Finger Dexterity,Flexibility of Closure,Fluency of Ideas,Glare Sensitivity,Gross Body Coordination,Gross Body Equilibrium,Hearing Sensitivity,Inductive Reasoning,Information Ordering,Manual Dexterity,Mathematical Reasoning,Memorization,Multilimb Coordination,Near Vision,Night Vision,Number Facility,Oral Comprehension,Oral Expression,Originality,Perceptual Speed,Peripheral Vision,Problem Sensitivity,Rate Control,Reaction Time,Response Orientation,Selective Attention,Sound Localization,Spatial Orientation,Speech Clarity,Speech Recognition,Speed of Closure,Speed of Limb Movement,Stamina,Static Strength,Time Sharing,Trunk Strength,Visual Color Discrimination,Visualization,Wrist-Finger Speed,Written Comprehension,Written Expression,Analyzing Data or Information,Assisting and Caring for Others,Coaching and Developing Others,Communicating with People Outside the Organization,"Communicating with Supervisors, Peers, or Subordinates",Controlling Machines and Processes,Coordinating the Work and Activities of Others,Developing Objectives and Strategies,Developing and Building Teams,Documenting/Recording Information,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",Establishing and Maintaining Interpersonal Relationships,"Estimating the Quantifiable Characteristics of Products, Events, or Information",Evaluating Information to Determine Compliance with Standards,Getting Information,"Guiding, Directing, and Motivating Subordinates",Handling and Moving Objects,"Identifying Objects, Actions, and Events","Inspecting Equipment, Structures, or Materials",Interpreting the Meaning of Information for Others,"Judging the Qualities of Objects, Services, or People",Making Decisions and Solving Problems,"Monitoring Processes, Materials, or Surroundings",Monitoring and Controlling Resources,"Operating Vehicles, Mechanized Devices, or Equipment","Organizing, Planning, and Prioritizing Work",Performing Administrative Activities,Performing General Physical Activities,Performing for or Working Directly with the Public,Processing Information,Providing Consultation and Advice to Others,Repairing and Maintaining Electronic Equipment,Repairing and Maintaining Mechanical Equipment,Resolving Conflicts and Negotiating with Others,Scheduling Work and Activities,Selling or Influencing Others,Staffing Organizational Units,Thinking Creatively,Training and Teaching Others,Updating and Using Relevant Knowledge,Working with Computers,Achievement/Effort,Adaptability/Flexibility,Analytical Thinking,Attention to Detail,Concern for Others,Cooperation,Dependability,Independence,Initiative,Innovation,Integrity,Leadership,Persistence,Self-Control,Social Orientation,Stress Tolerance
Fase 2: Keuzeprogramma (Functioneel Beheerder),Translate user requirements into functional specifications for IT systems.,Requirements Engineering and Functional Specification Development,6,0,50,0,0,60,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,20,0,50,0,0,0,0,0,60,0,0,0,0,60,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,40,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0
Fase 2: Keuzeprogramma (Data Protection Officer),"Ensure compliance with data protection regulations (e.g., GDPR).",Data Privacy and Regulatory Compliance,6,50,0,0,0,60,0,0,0,0,60,0,0,0,0,0,50,0,0,0,0,0,0,50,60,0,0,0,0,0,50,50,0,0,0,50,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,50,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,50,0,60,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,60,0,0,0,60,60,0,0,0,0,0,0,60,0,0,0,0,0
Fase 2: Keuzeprogramma (Leveranciersmanagement),Evaluate and manage relationships with IT vendors and suppliers.,IT Vendor Management and Procurement,6,0,50,0,50,60,0,0,0,0,60,0,50,40,0,0,0,60,0,0,0,50,0,0,0,0,0,0,50,50,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,50,0,0,0,0,0,0,0,60,50,50,0,50,0,0,0,50,50,0,0,60,0,0,0,0,0,50,0,0,0,60,0,0,50,0,0,0,0,0,50,0,0,50,50
Fase 2: Keuzeprogramma (Business Intelligence en Big Data),Develop Business Intelligence dashboards and analyze big data.,Business Intelligence and Big Data Analytics,7,0,0,0,0,60,0,0,0,0,0,0,0,0,0,50,0,0,0,60,0,0,60,0,40,0,0,0,0,0,50,50,60,0,0,40,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,0,0,0,0,0,0,0,0,40,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,70,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,50,0,60,60,0,0,70,60,0,0,0,0,0,0,0,0,0,0,0,0
Fase 3: Bedrijfskundig management voor IT,Align IT strategy with overall business objectives and goals.,IT Strategy and Business Alignment,7,0,60,70,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,60,0,60,0,0,60,0,0,0,0,60,60,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,70,0,0,0,0,0,0,60,0,70,0,0,0,0
Fase 3: Bedrijfskundig management voor IT,"Manage IT budgets, resources, and evaluate IT investments.",IT Financial Management and Investment Appraisal,6,0,0,0,0,60,0,0,0,0,60,0,70,50,0,60,0,0,0,50,0,0,0,0,50,0,0,0,0,50,0,60,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,0,0,0,0,0,0,0,60,0,60,0,60,0,0,0,60,50,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,60,0,0,0,60,0,0,0,0,0
Fase 3: Managen en regisseren van ketens,Manage IT service delivery chains and optimize IT service processes.,IT Service Management and Process Optimization,6,0,50,60,60,60,0,0,0,0,60,0,0,0,0,0,60,0,0,60,0,0,0,60,50,0,0,0,0,50,60,60,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,60,60,0,0,60,0,0,0,60,50,0,0,50,50,0,0,0,0,60,0,0,0,60,60,0,50,0,0,0,50,0,50,0,0,0,0
Fase 3: Planmatig werken en organiseren (Techniek & IT),Plan and organize complex technical IT projects systematically.,IT Project Planning and Management,6,0,50,60,60,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,0,60,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,0,70,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,60,50,0,0,50
Fase 3: IT-services,Design and implement IT Service Management (ITSM) processes.,IT Service Management Process Design and Implementation,5,0,0,60,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,60,0,60,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,60,40,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
Fase 3: IT-architectuur,Develop enterprise IT architecture strategies and roadmaps.,Enterprise IT Architecture Strategy and Roadmap Development,7,0,0,70,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,50,70,70,70,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,70,50,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
Fase 3: IT-architectuur,Design IT solutions that adhere to organizational architectural principles.,IT Solution Design within Architectural Frameworks,5,0,0,60,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,60,50,60,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afstudeerfase,Conduct research on a specific organizational IT problem.,IT Problem Research and Analysis,6,50,0,70,0,70,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,70,70,0,0,0,50,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,50,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afstudeerfase,Develop and implement a practical IT solution for an organization.,Practical IT Solution Development and Implementation,7,0,0,70,0,0,0,0,50,0,70,0,0,0,0,0,0,0,0,0,0,0,70,60,0,0,0,50,0,50,70,70,70,50,60,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,70,50,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
Afstudeerfase,"Present project findings, recommendations, and outcomes to stakeholders.",Stakeholder Communication and Presentation of IT Project Outcomes,6,0,50,0,0,60,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,70,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,50,50,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
